EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3530,Zariah,Black,13/11/2019,,Area Sales Manager,Jenna Weaver,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Field Operations,16/06/1993,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2
3531,Ronnie,Mayer,17/06/2023,,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,Sales,Project Management - Con,18/05/1943,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1
3532,Marlon,Ford,14/10/2021,,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,IT/IS,Wireless,27/11/1966,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1
3533,Slade,Griffith,01/06/2021,16/07/2023,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Sales,General - Sga,12/11/1966,ND,Administrator,Male,65183,White,Married,Fully Meets,2
3534,Lee,Frye,14/09/2018,,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Engineers,16/08/1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4
3535,Veronica,Rowe,11/12/2018,02/06/2022,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Sales,Fielders,02/02/1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4
3536,Aylin,Berg,06/08/2022,,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,Sales,General - Sga,02/01/1989,GA,Administrative,Female,89169,Black,Single,Fully Meets,2
3537,Neveah,Rowe,28/05/2022,24/02/2023,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Sales,Field Operations,11/07/1954,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2
3538,Keith,Baxter,16/06/2019,05/03/2022,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,Sales,Fielders,29/08/1959,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2
3539,Chaz,Bruce,08/12/2019,,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,Sales,General - Con,27/11/1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
3540,Maya,Mccann,12/03/2020,09/10/2022,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,Sales,Splicing,09/06/1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4
3541,Aaron,Weber,06/04/2020,24/07/2023,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Sales,Field Operations,27/10/1991,IN,Technician,Male,78938,Black,Married,Exceeds,2
3542,Ellie,Gill,15/04/2023,,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,Sales,Field Operations,01/03/1948,IN,Manager,Male,45456,White,Married,Needs Improvement,1
3543,Rayne,Kerr,10/11/2020,,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,Sales,General - Con,18/02/1981,CA,Laborer,Female,45509,Black,Single,Fully Meets,2
3544,Samara,Mcbride,29/06/2023,09/07/2023,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Sales,Aerial,16/09/2000,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2
3545,Ryann,Rubio,07/03/2022,,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,IT/IS,Field Operations,28/01/1943,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1
3546,Paris,Carr,31/07/2021,27/01/2023,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Sales,General - Con,14/07/1980,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1
3547,Adriel,Wiggins,20/01/2022,,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,Sales,Project Management - Eng,25/03/1947,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2
3548,Sanaa,Glass,11/07/2021,10/10/2022,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Sales,General - Con,25/01/1964,KY,Technician,Female,40135,White,Single,Fully Meets,1
3549,Ryan,Lynch,15/10/2018,18/10/2020,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Field Operations,17/03/1955,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2
3550,Charlie,Atkinson,26/11/2021,14/10/2022,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,26/03/1988,TX,Billing,Male,57754,White,Divorced,Fully Meets,1
3551,Emery,Roach,11/08/2018,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,Sales,Engineers,04/07/1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4
3552,Harper,Ramos,16/02/2020,03/06/2020,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,11/08/1942,CO,Foreman,Male,28714,White,Single,Needs Improvement,1
3553,Khalil,Mendez,20/01/2020,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,Sales,Field Operations,07/05/1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4
3554,Lizeth,Holland,31/03/2019,,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,Sales,People Services,14/10/1958,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1
3555,Matilda,Randall,06/01/2023,07/05/2023,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Eng,11/01/1988,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4
3556,Damien,Howe,18/07/2019,15/01/2020,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Wireline Construction,16/06/1961,CA,Vp,Male,86009,White,Single,Exceeds,2
3557,Nicholas,Obrien,13/02/2019,,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,Sales,Field Operations,06/06/1960,MA,Operator,Male,68837,Other,Single,Fully Meets,2
3558,Mildred,Gentry,30/12/2018,,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,Yard (Material Handling),04/06/1959,MA,Manager,Female,2145,Black,Single,Fully Meets,1
3559,Wilson K,Adinolfi,06/11/2019,06/09/2020,Production Technician I,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,18/11/1991,MA,Assistant,Male,1960,White,Single,Fully Meets,2
3560,Joanne,Handschiegl,01/06/2022,,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unk,Production       ,Field Operations,18/02/1954,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4
3561,Dianna,Blount,28/03/2023,,Production Technician II,Steven King,dianna.blount@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,Production       ,General - Con,31/01/1959,MA,Technician,Female,2171,White,Married,Fully Meets,5
3562,Jean,Crimmings,21/05/2019,05/01/2023,Production Technician I,Stephen Rodriguez,jean.crimmings@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Production       ,Shop (Fleet),09/04/1954,MA,Manager,Female,1821,Other,Single,Exceeds,2
3563,Nore,Sadki,01/01/2019,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,Production       ,Field Operations,15/10/1946,MA,Driver,Male,2148,Black,Widowed,PIP,4
3564,Susan,Lundy,26/01/2019,02/12/2020,Production Technician II,Diana Johnson,susan.lundy@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,07/11/1994,MA,Lineman,Female,2122,White,Divorced,Fully Meets,1
3565,Kramer,Keatts,11/09/2021,,Production Technician I,Diana Good,kramer.keatts@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,General - Con,10/05/1968,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4
3566,Maliki,Moumanil,26/09/2021,,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,Aerial,05/10/1963,MA,Lineman,Male,1460,Black,Single,Fully Meets,2
3567,Nader,Barton,04/03/2023,,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,General - Sga,02/09/1966,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
3568,Quinn,Rarrick,11/07/2023,29/07/2023,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Field Operations,08/12/1974,MA,Foreman,Male,2478,Asian,Divorced,Fully Meets,2
3569,Beatrice,Chace,09/02/2019,28/08/2020,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Production       ,Catv,19/07/1995,MA,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2
3570,Adrienne J,Homberger,19/04/2019,26/10/2021,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Production       ,Fielders,23/11/1974,MA,Engineer,Female,2445,Asian,Married,Fully Meets,1
3571,Marilyn,Linares,07/07/2022,17/07/2023,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,29/08/1947,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4
3572,Timothy,Sullivan,12/03/2019,19/05/2020,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Fielders,07/06/1994,MA,Engineer,Male,2747,White,Single,Fully Meets,5
3573,Jennifer,Medeiros,09/03/2020,17/10/2021,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,26/10/1983,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
3574,Anna,Von Massenbach,18/05/2021,04/01/2022,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       ,Underground,06/05/1951,MA,Laborer,Female,2124,Hispanic,Widowed,Fully Meets,1
3575,George,Johnson,28/04/2021,18/01/2022,Production Technician I,Amanda Smith,george.johnson@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,05/03/1987,MA,Groundman,Male,2445,Hispanic,Single,Exceeds,5
3576,Angela,Erilus,21/07/2021,26/04/2023,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Engineers,26/04/1992,MA,Project Manager,Female,2133,Asian,Single,Exceeds,4
3577,Miguel,Estremera,15/09/2019,,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Field Operations,30/05/1957,MA,Tower Hand,Male,2129,White,Widowed,Fully Meets,4
3578,Clinton,Owad,04/05/2019,,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Field Operations,30/05/1957,MA,Technician,Male,1760,Hispanic,Married,Exceeds,2
3579,Constance,Sloan,20/05/2021,,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,15/11/1946,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
3580,Davion,Sanchez,16/12/2019,,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,21/04/1942,MA,Foreman,Male,41016,Other,Married,Fully Meets,4
3581,Ross,Strickland,20/11/2020,01/05/2023,Production Technician I,Paul Walker,ross.strickland@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Wireline Construction,08/03/1943,MA,Foreman,Male,18389,Other,Divorced,Fully Meets,2
3582,Augustus,Drake,19/08/2020,04/05/2022,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Yard (Material Handling),09/08/1968,MA,Laborer,Male,90676,Asian,Widowed,Fully Meets,4
3583,Gracelyn,Huynh,28/04/2021,18/04/2022,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,20/11/1958,MA,Construction Manager,Female,16011,White,Married,Needs Improvement,4
3584,Orlando,Armstrong,14/08/2020,,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unk,Production       ,Field Operations,07/11/1987,MA,Lineman,Female,2051,Other,Married,Fully Meets,4
3585,Edward,Everett,22/12/2021,,Production Technician I,Traci Floyd,edward.everett@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Yard (Material Handling),16/07/1992,MA,Laborer,Female,3074,Black,Divorced,Fully Meets,4
3586,Jaqueline,Terrell,01/02/2019,10/02/2019,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,People Services,27/12/2000,MA,Manager,Female,24711,Hispanic,Single,Fully Meets,2
3587,Quinn,Mccullough,10/05/2021,17/12/2021,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,General - Eng,25/12/1977,MA,Administrative,Male,74564,Other,Divorced,Fully Meets,2
3588,Selena,Greer,25/06/2019,15/08/2019,Production Technician I,Paul Lopez,selena.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Shop (Fleet),08/03/1972,MA,Mechanic,Male,14504,Black,Widowed,Fully Meets,2
3589,Giovani,Roy,25/04/2019,,Production Technician I,Jay Bush,giovani.roy@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unk,Production       ,Field Operations,02/08/1951,MA,Laborer,Male,2683,White,Single,Fully Meets,1
3590,Dominik,Mullen,25/02/2021,13/10/2022,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,31/05/1995,MA,Laborer,Male,66167,Asian,Widowed,Fully Meets,4
3591,Abdullah,Ellison,23/11/2021,29/05/2023,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,14/11/1998,MA,Supervisor,Female,21634,White,Married,Needs Improvement,5
3592,Andre,Guzman,05/10/2021,18/06/2022,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,23/12/1998,MA,Technician,Male,9454,Other,Single,Fully Meets,3
3593,Brayden,Malone,30/05/2020,,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,Production       ,General - Con,11/11/1949,MA,Foreman,Male,48453,Asian,Married,Fully Meets,1
3594,Maribel,Morrison,11/12/2018,,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,14/03/1968,MA,Technician,Male,72888,Black,Married,Needs Improvement,1
3595,Fisher,Stafford,22/09/2020,14/09/2022,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Resignation,Production       ,Engineers,02/03/1952,MA,Technician,Male,56703,Other,Divorced,Fully Meets,1
3596,Kellen,Medina,28/07/2019,,Production Technician I,John Henry,kellen.medina@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Splicing,19/07/1982,MA,Technician,Male,33998,Other,Single,Needs Improvement,2
3597,Brenton,Monroe,06/06/2020,14/04/2021,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Production       ,General - Con,31/10/1986,MA,Foreman,Female,17650,Black,Single,Fully Meets,1
3598,Derick,Rocha,28/09/2018,05/08/2023,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Eng,06/10/1950,MA,Supervisor,Female,72750,Other,Married,Needs Improvement,1
3599,Elaine,Weeks,12/04/2020,,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,Production       ,General - Con,31/03/1950,MA,Technician,Female,14044,White,Divorced,Fully Meets,2
3600,Marely,Dixon,01/11/2022,,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unk,Production       ,Field Operations,07/10/1949,MA,Technician,Female,34810,White,Single,Fully Meets,2
3601,Keagan,Henson,21/11/2022,,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Wireline Construction,22/07/1966,MA,Billing,Female,75187,White,Married,Fully Meets,5
3602,Helena,Davenport,11/04/2021,24/05/2023,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Engineers,12/10/1994,MA,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
3603,Houston,Aguirre,29/11/2018,21/02/2019,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,15/02/1977,MA,Technician,Female,58348,White,Married,Fully Meets,2
3604,Kane,Owen,16/01/2019,31/08/2022,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,Field Operations,09/03/1948,MA,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
3605,Emerson,Pitts,18/09/2019,,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,Production       ,Engineers,25/08/1943,MA,Technician,Male,2315,Other,Divorced,Fully Meets,4
3606,Clarissa,Winters,01/08/2019,20/01/2023,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Production       ,Billable Consultants,13/03/1965,MA,Engineer,Male,95618,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,18/06/2019,14/04/2021,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Con,03/08/1976,MA,Coordinator,Male,15195,Other,Married,Fully Meets,5
3608,Ally,Zhang,13/02/2019,,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,06/07/1979,MA,Technician,Male,74447,Other,Married,Fully Meets,3
3609,Kayleigh,Harmon,02/06/2021,,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,Production       ,Shop (Fleet),09/06/1993,MA,Welder,Female,21318,Other,Widowed,Fully Meets,3
3610,Kayley,Myers,11/10/2018,,Production Technician I,Brian Arnold,kayley.myers@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,07/04/1973,MA,Laborer,Female,51430,Other,Single,Fully Meets,3
3611,Rowan,Cobb,09/03/2021,,Production Technician I,Lori Reed,rowan.cobb@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unk,Production       ,Project Management - Con,20/01/1952,MA,Technician,Female,85651,Hispanic,Married,Fully Meets,2
3612,Edward,Mann,23/01/2022,,Production Technician I,Trevor Rodriguez,edward.mann@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,Production       ,Field Operations,25/12/1984,MA,Technician,Male,68900,Black,Single,PIP,4
3613,Amirah,Johnson,24/02/2019,,Production Technician I,Jason Owens,amirah.johnson@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,Production       ,Field Operations,14/06/1973,MA,Laborer,Male,9241,Asian,Married,Exceeds,1
3614,Bridget,Deleon,08/01/2020,02/07/2021,Production Technician I,Clifford Martinez,bridget.deleon@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Project Management - Con,31/08/1973,MA,Field Project Manager,Male,23691,White,Married,Fully Meets,2
3615,Martin,Weber,13/05/2021,22/09/2022,Production Technician I,Lee Hudson,martin.weber@bilearner.com,CCDR,Future Start,Full-Time,Zone B,Part-Time,Retirement,Production       ,General - Con,14/05/1986,MA,Manager,Male,74388,Asian,Divorced,Exceeds,2
